application_id,applicant_name,email,birth_date,profession,company_id,country,city,application_type,status,submitted_at,source_channel
888,Ángel Noguera,jose-manuelbello@example.com,1979-09-20,Lawyer,164,Dominican Republic,La Romana,Honorary,Approved,2024-09-09 07:08:36,Referral
889,Odalis Pozuelo,batllegonzalo@example.com,2007-01-20,Data Analyst,224,Dominican Republic,Punta Cana,Student,Approved,2025-09-12 10:39:56,Walk-in
890,Wálter Lluch,rflor@example.org,1990-01-14,Accountant,15,Dominican Republic,San Pedro de Macorís,Student,Approved,2025-08-26 08:51:11,Event
891,Dulce Campoy,yruiz@example.com,1979-07-20,Accountant,36,Dominican Republic,Punta Cana,Honorary,Approved,2022-09-04 11:28:18,Referral
892,Gerardo Casado,martirio00@example.org,1984-12-02,Lawyer,197,Dominican Republic,Santo Domingo,Corporate,Approved,2022-05-27 05:33:49,Walk-in
893,Carlota Ledesma,miguelabaez@example.net,1998-11-07,Architect,234,Dominican Republic,Santiago,Corporate,Under Review,2025-02-01 09:29:12,Event
894,Hernando Ariño,agustindani@example.com,1996-09-23,Project Manager,230,Dominican Republic,San Francisco de Macorís,Corporate,Approved,2023-11-05 12:13:15,Referral
895,Lucas Ropero,jeronimogimenez@example.net,1996-01-10,Data Analyst,277,Dominican Republic,Santiago,Corporate,Approved,2026-05-05 04:56:19,Website
896,Maricruz Lasa,priscila32@example.org,1994-04-29,Business Consultant,58,Dominican Republic,San Francisco de Macorís,Corporate,Approved,2024-03-07 08:50:03,Walk-in
897,María Belén Gimeno,noeliapinol@example.org,1993-12-01,Data Analyst,218,Dominican Republic,La Romana,Corporate,Approved,2021-08-20 13:06:26,Walk-in
898,Felipe Bou,nydia71@example.org,1983-11-11,Data Analyst,80,Dominican Republic,Santiago,Student,Approved,2024-12-11 00:11:19,Event
899,Ismael Herranz,ldaza@example.org,1984-12-29,Civil Engineer,14,Dominican Republic,San Francisco de Macorís,Student,Under Review,2022-05-26 23:59:33,Walk-in
900,Abraham Haro,trinidad99@example.com,1990-08-31,Accountant,238,Dominican Republic,Santiago,Honorary,Approved,2023-04-21 07:59:34,Referral
901,Jesús Cabrera,realleticia@example.com,1990-07-17,Lawyer,34,Dominican Republic,Santiago,Honorary,Approved,2022-10-07 14:12:07,Website
902,Mamen Planas,ialvarado@example.com,1982-06-19,Lawyer,63,Dominican Republic,San Pedro de Macorís,Student,Approved,2025-09-01 11:01:08,Email Campaign
903,Ulises Zamora,modesto07@example.net,1996-06-06,Marketing Specialist,47,Dominican Republic,Santo Domingo,Honorary,Under Review,2024-10-14 12:36:51,Website
904,Pili Salamanca,ramoncobos@example.net,1978-02-12,Marketing Specialist,234,Dominican Republic,La Romana,Honorary,Approved,2024-09-12 17:19:59,Referral
905,Florentino Quintero,isaiasmiralles@example.com,1989-04-08,Business Consultant,115,Dominican Republic,Santiago,Student,Under Review,2023-10-27 02:08:09,Event
906,Jose Ramón Manso,reynaldosoria@example.org,1998-11-04,Accountant,283,Dominican Republic,Santiago,Individual,Rejected,2026-04-12 12:00:58,Email Campaign
907,Jose Francisco Barón,yalmeida@example.net,1987-03-25,Business Consultant,223,Dominican Republic,Punta Cana,Honorary,Rejected,2024-07-18 08:26:28,Event
908,Rico Almagro,urubio@example.com,2006-06-02,Architect,248,Dominican Republic,San Francisco de Macorís,Honorary,Approved,2025-02-04 02:39:07,Referral
909,Chuy Ruiz,pablo34@example.com,2006-07-02,Business Consultant,248,Dominican Republic,San Francisco de Macorís,Individual,Submitted,2023-09-12 17:08:32,Event
910,Alejandra Cruz,isidorovillar@example.net,1993-07-20,Civil Engineer,250,Dominican Republic,Santo Domingo,Student,Approved,2023-02-25 10:00:19,Event
911,Raquel Arce,dpastor@example.org,1978-07-19,Accountant,134,Dominican Republic,San Francisco de Macorís,Individual,Approved,2022-11-02 14:10:33,Walk-in
912,Cirino Ayllón,cebrian84@example.com,1980-07-22,Lawyer,235,Dominican Republic,San Francisco de Macorís,Individual,Approved,2023-12-25 03:42:07,Walk-in
913,Erasmo Ruano,sabina23@example.com,1986-02-01,Financial Analyst,222,Dominican Republic,La Romana,Student,Submitted,2022-11-27 01:23:15,Event
914,Azahar Batlle,salomebriones@example.net,1977-04-05,Lawyer,194,Dominican Republic,San Francisco de Macorís,Corporate,Approved,2026-05-11 09:28:10,Website
915,Fátima Echeverría,carlota76@example.org,1983-07-10,Architect,36,Dominican Republic,Santo Domingo,Individual,Approved,2021-08-19 17:48:46,Walk-in
916,Nuria Ferrán,bautistamaria-teresa@example.org,1984-08-21,Project Manager,131,Dominican Republic,San Francisco de Macorís,Individual,Approved,2023-01-03 15:45:48,Event
917,Bibiana Casanova,upeinado@example.org,1980-09-05,Civil Engineer,8,Dominican Republic,Punta Cana,Honorary,Approved,2026-01-10 09:01:10,Website
918,Glauco Hoyos,morellrita@example.org,2001-07-23,Marketing Specialist,185,Dominican Republic,San Francisco de Macorís,Individual,Approved,2023-10-21 11:35:46,Email Campaign
919,Armida Almansa,pradaelpidio@example.org,1977-02-16,Software Engineer,284,Dominican Republic,La Romana,Individual,Approved,2025-06-23 16:48:24,Walk-in
920,Fabricio Catalán,rosalvapedrero@example.net,2002-02-17,Financial Analyst,292,Dominican Republic,San Pedro de Macorís,Corporate,Rejected,2023-11-12 01:03:02,Website
921,Óscar Hoyos,tdiez@example.org,1999-10-05,Lawyer,218,Dominican Republic,San Francisco de Macorís,Corporate,Under Review,2023-08-07 12:52:52,Email Campaign
922,Felix Arnal,pielias@example.org,1985-04-04,Lawyer,244,Dominican Republic,San Pedro de Macorís,Corporate,Approved,2025-05-28 22:20:49,Website
923,Benigna Trillo,hquintero@example.com,2008-03-21,Architect,165,Dominican Republic,Puerto Plata,Individual,Approved,2025-11-27 21:00:54,Event
924,Paulino Quirós,azucena62@example.net,2004-09-03,Lawyer,122,Dominican Republic,Puerto Plata,Honorary,Approved,2025-09-26 22:58:03,Walk-in
925,Edmundo Arce,candelariopedrero@example.com,1979-06-01,Marketing Specialist,4,Dominican Republic,Punta Cana,Individual,Approved,2024-12-29 16:23:12,Event
926,Roberto Peña,raul05@example.com,1982-03-31,Project Manager,130,Dominican Republic,Santiago,Individual,Approved,2021-08-16 04:47:18,Referral
927,Ildefonso Rozas,viniciochaves@example.net,2002-06-29,Marketing Specialist,158,Dominican Republic,Santo Domingo,Corporate,Approved,2024-01-21 13:19:08,Walk-in
928,Ruy Hidalgo,alcidesgordillo@example.com,1984-02-03,Financial Analyst,23,Dominican Republic,Puerto Plata,Student,Rejected,2025-08-17 17:16:52,Event
929,Sabas Soler,npera@example.com,1979-12-03,Accountant,7,Dominican Republic,San Francisco de Macorís,Student,Rejected,2025-01-09 04:56:27,Walk-in
930,Aurelio Higueras,teofilacadenas@example.com,1988-03-18,Civil Engineer,240,Dominican Republic,Puerto Plata,Individual,Approved,2021-12-09 09:30:34,Website
931,Pancho Sola,erossello@example.net,1985-06-27,Marketing Specialist,0,Dominican Republic,La Romana,Corporate,Submitted,2024-07-03 14:32:22,Event
932,Otilia Vila,earjona@example.org,1987-06-24,Architect,107,Dominican Republic,San Pedro de Macorís,Honorary,Approved,2024-04-22 03:31:28,Referral
933,Guillermo Menéndez,aitorcadenas@example.org,2000-10-23,Accountant,222,Dominican Republic,Santo Domingo,Individual,Approved,2026-04-07 03:50:16,Email Campaign
934,Julián Barreda,vergaraisaias@example.net,1993-03-19,Business Consultant,122,Dominican Republic,Punta Cana,Individual,Rejected,2024-08-23 20:16:34,Referral
935,Amado Sanabria,zmuniz@example.net,1991-02-23,Accountant,296,Dominican Republic,Punta Cana,Student,Approved,2024-06-09 05:18:09,Referral
936,Ester Morera,quirino08@example.net,1979-09-06,Financial Analyst,142,Dominican Republic,Puerto Plata,Honorary,Approved,2025-03-20 09:57:23,Walk-in
937,Marta Torrent,cvilaplana@example.net,2001-12-31,Business Consultant,117,Dominican Republic,Santo Domingo,Corporate,Approved,2026-02-23 21:43:15,Email Campaign
938,Luisina Velasco,corralpaloma@example.com,1986-09-19,Data Analyst,244,Dominican Republic,Puerto Plata,Corporate,Approved,2025-03-24 23:05:30,Event
939,Lupita Lastra,erasmoferrandiz@example.org,1996-06-22,Lawyer,158,Dominican Republic,Santo Domingo,Corporate,Approved,2024-10-02 01:31:22,Email Campaign
940,Leoncio Prado,arielarregui@example.com,1975-11-24,Data Analyst,266,Dominican Republic,San Pedro de Macorís,Corporate,Approved,2022-08-14 09:31:11,Referral
941,Guiomar Ripoll,silvestrecordero@example.com,1994-02-05,Financial Analyst,203,Dominican Republic,San Francisco de Macorís,Individual,Withdrawn,2026-04-27 15:43:30,Referral
942,José Mari Galvez,batallafernando@example.org,1984-07-08,Project Manager,274,Dominican Republic,San Pedro de Macorís,Corporate,Withdrawn,2025-08-04 22:43:23,Website
943,Miriam Batalla,adelinadaza@example.net,1992-04-10,Architect,230,Dominican Republic,Puerto Plata,Corporate,Approved,2022-06-17 06:46:25,Referral
944,Cebrián Segura,encarnita57@example.com,1995-02-13,Accountant,195,Dominican Republic,Puerto Plata,Individual,Under Review,2026-03-28 18:32:11,Walk-in
945,Carlota Muro,belen29@example.net,1998-09-17,Project Manager,46,Dominican Republic,San Francisco de Macorís,Corporate,Approved,2023-11-11 01:45:12,Website
946,Noelia Higueras,ofeliaalonso@example.com,1991-12-07,Financial Analyst,270,Dominican Republic,Punta Cana,Student,Approved,2023-10-21 00:29:32,Walk-in
947,Nando Verdú,andrea60@example.net,1985-09-14,Data Analyst,257,Dominican Republic,San Francisco de Macorís,Corporate,Rejected,2023-09-05 19:50:42,Email Campaign
948,Custodio Colomer,rafaelagilabert@example.org,1991-04-14,Accountant,194,Dominican Republic,Puerto Plata,Corporate,Approved,2022-10-16 12:24:27,Referral
949,Ángeles Cabello,seve66@example.net,1986-10-03,Financial Analyst,56,Dominican Republic,Punta Cana,Individual,Approved,2024-01-12 14:00:11,Walk-in
950,Ceferino Herrera,estrellateruel@example.net,1977-09-28,Lawyer,165,Dominican Republic,Puerto Plata,Student,Rejected,2024-02-27 18:58:29,Website
951,Ángeles Barberá,bramis@example.org,1989-07-30,Marketing Specialist,199,Dominican Republic,San Pedro de Macorís,Honorary,Withdrawn,2025-07-06 11:03:54,Walk-in
952,Américo Múgica,diego43@example.com,2005-05-25,Civil Engineer,217,Dominican Republic,San Pedro de Macorís,Individual,Approved,2025-09-02 12:26:30,Email Campaign
953,Íngrid Prieto,santiagoropero@example.org,1985-03-26,Data Analyst,145,Dominican Republic,La Romana,Individual,Approved,2023-07-23 01:37:31,Email Campaign
954,Emiliana Cózar,feliciano95@example.net,1988-04-22,Architect,191,Dominican Republic,Santiago,Individual,Approved,2022-03-11 20:30:13,Referral
955,Cosme Blanca,aguirreeutimio@example.net,1990-01-24,Project Manager,249,Dominican Republic,Puerto Plata,Honorary,Pending Payment,2025-09-04 23:10:36,Event
956,Teófila Bru,aurelioabril@example.com,1981-07-11,Software Engineer,42,Dominican Republic,La Romana,Individual,Approved,2021-10-06 21:47:12,Email Campaign
957,Eliseo Manuel,iris59@example.org,1976-11-10,Business Consultant,171,Dominican Republic,San Francisco de Macorís,Student,Approved,2022-11-22 16:27:24,Walk-in
958,Teodora Menendez,cornelio09@example.org,1976-10-30,Data Analyst,213,Dominican Republic,Puerto Plata,Student,Under Review,2021-06-28 00:32:05,Email Campaign
959,Paca Fernandez,teofilaportillo@example.com,1979-02-22,Lawyer,221,Dominican Republic,Santo Domingo,Student,Approved,2023-10-05 22:14:08,Website
960,Dorita Manuel,luisemiliano@example.org,1991-03-20,Marketing Specialist,34,Dominican Republic,Santiago,Corporate,Approved,2023-09-13 02:19:25,Email Campaign
961,Fausto Villa,valderramaelvira@example.org,1998-12-05,Data Analyst,213,Dominican Republic,La Romana,Student,Approved,2023-11-25 18:37:39,Referral
962,Amílcar Pozuelo,graciana27@example.com,1987-09-10,Project Manager,196,Dominican Republic,Puerto Plata,Honorary,Approved,2025-10-25 09:10:47,Event
963,Mariano Marin,zripoll@example.org,2002-07-05,Marketing Specialist,94,Dominican Republic,Santiago,Honorary,Approved,2024-02-13 09:40:10,Email Campaign
964,Griselda Morera,jose-angelserra@example.org,1999-05-31,Architect,214,Dominican Republic,San Pedro de Macorís,Corporate,Submitted,2022-10-22 14:37:03,Event
965,Angelino Bernad,carranzaeusebio@example.org,1990-10-04,Financial Analyst,71,Dominican Republic,Punta Cana,Student,Pending Payment,2022-07-24 04:04:05,Walk-in
966,Eustaquio Beltrán,maria-luisa55@example.net,1983-08-17,Civil Engineer,213,Dominican Republic,La Romana,Honorary,Withdrawn,2025-08-01 15:06:06,Walk-in
967,Trinidad Redondo,mateleire@example.org,2005-12-16,Architect,247,Dominican Republic,La Romana,Corporate,Approved,2025-07-06 15:06:07,Email Campaign
968,Gabriela Aragón,faustino63@example.com,1977-09-24,Business Consultant,294,Dominican Republic,San Pedro de Macorís,Corporate,Withdrawn,2021-11-26 07:48:04,Website
969,Amílcar Iniesta,festevez@example.com,1997-11-19,Accountant,263,Dominican Republic,San Pedro de Macorís,Corporate,Rejected,2024-11-13 07:37:09,Event
970,Miguela Morales,ucanas@example.net,2008-05-17,Accountant,112,Dominican Republic,San Pedro de Macorís,Individual,Approved,2025-01-29 13:13:24,Event
971,Genoveva Miranda,adriancordoba@example.com,1989-08-19,Software Engineer,177,Dominican Republic,Santiago,Honorary,Approved,2022-04-12 23:21:28,Walk-in
972,Amanda Nadal,aristidescheca@example.org,1992-12-06,Lawyer,293,Dominican Republic,Santiago,Honorary,Approved,2025-09-13 09:11:13,Email Campaign
973,Leopoldo Francisco,silvestrearenas@example.org,1996-12-21,Business Consultant,149,Dominican Republic,Santiago,Honorary,Pending Payment,2024-07-22 02:26:18,Website
974,Leonor Novoa,nicolas01@example.com,2001-09-26,Software Engineer,273,Dominican Republic,San Pedro de Macorís,Corporate,Approved,2025-10-01 03:38:44,Email Campaign
975,Heriberto Galván,nazaretvazquez@example.com,1993-07-19,Marketing Specialist,92,Dominican Republic,Puerto Plata,Honorary,Withdrawn,2024-10-23 04:36:57,Event
976,Tamara Álvaro,trinidadariza@example.com,2008-04-15,Financial Analyst,277,Dominican Republic,La Romana,Student,Submitted,2026-02-21 05:06:20,Website
977,Luis Ángel Sastre,luisnazaret@example.org,1989-05-06,Architect,162,Dominican Republic,San Francisco de Macorís,Corporate,Submitted,2022-01-08 11:14:14,Walk-in
978,Ainoa Rincón,ugual@example.net,1983-01-26,Marketing Specialist,1,Dominican Republic,Santiago,Honorary,Approved,2025-04-23 04:44:36,Referral
979,Juan Manuel Marín,grandeguiomar@example.net,1984-02-18,Accountant,12,Dominican Republic,La Romana,Honorary,Submitted,2024-11-05 00:00:13,Email Campaign
980,Juan Manuel Acosta,apolinargirona@example.com,1983-08-13,Accountant,281,Dominican Republic,La Romana,Corporate,Approved,2024-11-11 17:37:55,Walk-in
981,Abilio Ropero,beniteznidia@example.com,1993-09-11,Marketing Specialist,128,Dominican Republic,San Francisco de Macorís,Student,Approved,2026-02-19 10:03:43,Email Campaign
982,Sigfrido Alegre,maria-jose90@example.com,1995-03-24,Accountant,52,Dominican Republic,San Pedro de Macorís,Student,Approved,2023-04-21 09:59:11,Referral
983,Bibiana Madrigal,guitartangela@example.com,1994-07-25,Data Analyst,68,Dominican Republic,Punta Cana,Individual,Withdrawn,2024-04-13 05:53:44,Event
984,Galo Fonseca,romancebrian@example.com,1997-06-29,Data Analyst,196,Dominican Republic,La Romana,Individual,Approved,2023-07-30 09:37:56,Email Campaign
985,Alexandra Almansa,castillamaribel@example.net,1984-04-08,Architect,163,Dominican Republic,Santiago,Honorary,Submitted,2022-12-04 11:53:05,Referral
986,Gema Manzano,severo26@example.org,2000-04-17,Project Manager,141,Dominican Republic,San Francisco de Macorís,Individual,Approved,2022-11-18 14:27:30,Walk-in
987,Porfirio Cabanillas,martin88@example.net,1977-10-26,Data Analyst,82,Dominican Republic,Puerto Plata,Individual,Approved,2022-02-19 04:26:58,Event
988,Fabricio Carrión,herasblas@example.com,2008-04-28,Architect,246,Dominican Republic,La Romana,Honorary,Approved,2023-01-04 09:39:00,Website
989,Danilo Sanmiguel,domingo88@example.com,1992-11-11,Software Engineer,218,Dominican Republic,Puerto Plata,Honorary,Rejected,2022-07-11 16:53:40,Website
990,Alicia Lobo,palaciomodesta@example.org,1987-07-03,Software Engineer,68,Dominican Republic,Santiago,Individual,Rejected,2022-12-27 09:52:21,Website
991,Román Fajardo,luciana09@example.org,1977-08-23,Data Analyst,156,Dominican Republic,Santo Domingo,Honorary,Rejected,2022-11-13 14:01:21,Referral
992,Esteban Nogués,azaharaferrera@example.com,2006-12-12,Architect,153,Dominican Republic,San Francisco de Macorís,Honorary,Rejected,2024-06-23 01:37:44,Email Campaign
993,Amor Nieto,grosell@example.net,2001-11-19,Lawyer,245,Dominican Republic,La Romana,Honorary,Withdrawn,2024-11-28 18:11:29,Walk-in
994,Ibán Diez,estelatomas@example.net,2000-12-04,Financial Analyst,278,Dominican Republic,San Francisco de Macorís,Individual,Approved,2022-01-21 05:06:42,Email Campaign
995,Marcela González,yseco@example.com,1997-05-07,Marketing Specialist,61,Dominican Republic,Santo Domingo,Individual,Under Review,2024-08-16 09:38:41,Referral
996,Heliodoro Arnaiz,santamariagodofredo@example.org,1994-11-29,Civil Engineer,6,Dominican Republic,Punta Cana,Honorary,Approved,2024-07-05 14:47:21,Website
997,Ale Perales,severo05@example.com,1978-05-21,Marketing Specialist,226,Dominican Republic,Santiago,Individual,Approved,2022-08-17 22:20:41,Referral
998,Pía Báez,cerdanainara@example.com,1994-04-27,Civil Engineer,112,Dominican Republic,La Romana,Individual,Rejected,2026-03-07 03:15:43,Website
999,Lucila Niño,antunezmiriam@example.net,1986-04-10,Accountant,261,Dominican Republic,Santiago,Corporate,Approved,2023-07-31 18:32:08,Email Campaign
1000,Mateo Roig,antonio10@example.com,1998-02-08,Financial Analyst,175,Dominican Republic,Punta Cana,Individual,Approved,2022-08-26 18:06:02,Referral
1001,Josefa Jordá,rcoronado@example.com,2004-05-25,Architect,127,Dominican Republic,San Pedro de Macorís,Individual,Rejected,2024-12-28 11:48:53,Website
1002,Carlito Pascual,valentinmario@example.net,1985-09-08,Data Analyst,294,Dominican Republic,Santiago,Individual,Approved,2024-12-12 11:08:10,Event
1003,Alonso Amo,nacio21@example.org,2007-03-06,Lawyer,273,Dominican Republic,Puerto Plata,Individual,Approved,2025-12-14 08:04:37,Walk-in
1004,Elisa Cabrera,danilo14@example.com,1986-04-25,Software Engineer,26,Dominican Republic,Punta Cana,Corporate,Approved,2022-07-16 18:23:44,Event
